SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG,MIN_SEC
2024,1641651,Jordan Horston,Jordan,1611661328,SEA,Seattle Storm,1022400178,2024-08-26T00:00:00,SEA vs. WAS,L,18.65,2,4,0.5,0,2,0.0,2,2,1.0,0,2,2,0,0,0,2,0,1,2,6,-12,14.4,0,0,12.0,1.0,2263.0,2263.0,2263.0,2665.0,2287.0,2800.0,1203.0,1909.0,1704.0,1909.0,1015.0,1263.0,1.0,2112.0,1983.0,2427.0,3330.0,3036.0,2210.0,138.0,1.0,966.0,1354.0,2350.0,3976.0,2487.0,299.0,8.0,2666.0,1,18:39
2024,1628931,Gabby Williams,Gabby,1611661328,SEA,Seattle Storm,1022400178,2024-08-26T00:00:00,SEA vs. WAS,L,25.65,1,5,0.2,0,1,0.0,1,1,1.0,1,3,4,4,1,3,0,1,1,1,3,7,21.8,0,0,17.0,1.0,2263.0,2263.0,2263.0,1837.0,2886.0,2472.0,3398.0,1909.0,2344.0,1909.0,1749.0,2169.0,1.0,1010.0,1421.0,1430.0,662.0,1742.0,93.0,1350.0,3082.0,966.0,2052.0,3074.0,995.0,1688.0,299.0,8.0,2067.0,1,25:39
2024,1628279,Brittney Sykes,Brittney,1611661322,WAS,Washington Mystics,1022400178,2024-08-26T00:00:00,WAS @ SEA,W,29.73333333333333,7,16,0.438,2,8,0.25,4,4,1.0,1,5,6,3,3,2,1,1,3,3,20,1,37.7,0,0,37.0,1.0,1.0,1.0,1.0,1299.0,410.0,312.0,1976.0,493.0,175.0,1576.0,419.0,618.0,1.0,1010.0,651.0,789.0,1015.0,406.0,323.0,419.0,3082.0,3120.0,816.0,386.0,1886.0,470.0,299.0,8.0,381.0,1,29:44
2024,204333,Natasha Cloud,Natasha,1611661317,PHO,Phoenix Mercury,1022400177,2024-08-26T00:00:00,PHO vs. NYL,L,35.016666666666666,7,13,0.538,4,6,0.667,0,0,0.0,2,4,6,7,6,1,0,2,1,0,18,-18,32.7,0,0,37.0,1.0,2263.0,2263.0,2263.0,459.0,410.0,669.0,1122.0,87.0,401.0,323.0,2266.0,2417.0,2266.0,436.0,970.0,789.0,133.0,33.0,907.0,1350.0,4111.0,966.0,3093.0,542.0,4349.0,778.0,299.0,8.0,381.0,1,35:01
2024,1630442,Natasha Mack,Natasha,1611661317,PHO,Phoenix Mercury,1022400177,2024-08-26T00:00:00,PHO vs. NYL,L,6.633333333333333,1,1,1.0,0,0,0.0,0,0,0.0,0,2,2,0,2,1,0,0,1,1,2,-2,5.4,0,0,6.0,1.0,2263.0,2263.0,2263.0,3952.0,2886.0,3861.0,1.0,1909.0,3181.0,1909.0,2266.0,2417.0,2266.0,2112.0,1983.0,2427.0,3330.0,894.0,907.0,1350.0,1.0,966.0,2052.0,3308.0,2415.0,3607.0,299.0,8.0,3449.0,1,6:38
2024,1631009,Rhyne Howard,Rhyne,1611661330,ATL,Atlanta Dream,1022400176,2024-08-26T00:00:00,ATL vs. IND,L,36.43333333333333,5,17,0.294,4,10,0.4,2,2,1.0,2,5,7,2,2,1,1,0,1,5,16,-3,31.4,0,0,33.0,1.0,2263.0,2263.0,2263.0,293.0,914.0,217.0,3007.0,87.0,56.0,1072.0,1015.0,1263.0,1.0,436.0,651.0,589.0,1544.0,894.0,907.0,419.0,1.0,966.0,260.0,732.0,2613.0,848.0,299.0,8.0,607.0,1,36:26
2024,1631022,Shakira Austin,Shakira,1611661322,WAS,Washington Mystics,1022400178,2024-08-26T00:00:00,WAS @ SEA,W,15.033333333333331,3,7,0.429,0,1,0.0,0,0,0.0,1,3,4,0,0,0,1,1,1,1,6,-2,13.8,0,0,12.0,1.0,1.0,1.0,1.0,3078.0,1744.0,1890.0,1997.0,1909.0,2344.0,1909.0,2266.0,2417.0,2266.0,1010.0,1421.0,1430.0,3330.0,3036.0,2210.0,419.0,3082.0,966.0,2052.0,2350.0,2415.0,2570.0,299.0,8.0,2666.0,1,15:02
2024,1627673,Jonquel Jones,Jonquel,1611661313,NYL,New York Liberty,1022400177,2024-08-26T00:00:00,NYL @ PHO,W,29.816666666666663,4,10,0.4,3,5,0.6,4,4,1.0,1,6,7,1,2,2,0,1,1,3,15,10,28.9,0,0,30.0,1.0,1.0,1.0,1.0,1282.0,1289.0,1182.0,2177.0,203.0,620.0,447.0,419.0,618.0,1.0,1010.0,442.0,589.0,2320.0,894.0,323.0,1350.0,3082.0,966.0,816.0,861.0,695.0,1050.0,299.0,8.0,844.0,1,29:49
2024,1629477,Sabrina Ionescu,Sabrina,1611661313,NYL,New York Liberty,1022400177,2024-08-26T00:00:00,NYL @ PHO,W,30.3,5,17,0.294,3,10,0.3,0,0,0.0,0,4,4,5,4,3,0,1,0,2,13,15,30.3,0,0,31.0,1.0,1.0,1.0,1.0,1219.0,914.0,217.0,3007.0,203.0,56.0,1518.0,2266.0,2417.0,2266.0,2112.0,970.0,1430.0,400.0,166.0,93.0,1350.0,3082.0,1.0,1354.0,1109.0,353.0,940.0,299.0,8.0,759.0,1,30:18
2024,1627701,Temi Fágbénlé,Temi,1611661325,IND,Indiana Fever,1022400176,2024-08-26T00:00:00,IND @ ATL,W,10.866666666666667,1,4,0.25,0,0,0.0,0,0,0.0,1,2,3,0,1,1,0,0,1,0,2,1,7.6,0,0,7.0,1.0,1.0,1.0,1.0,3567.0,2886.0,2800.0,3148.0,1909.0,3181.0,1909.0,2266.0,2417.0,2266.0,1010.0,1983.0,1879.0,3330.0,1742.0,907.0,1350.0,1.0,966.0,3093.0,3308.0,1886.0,3321.0,299.0,8.0,3299.0,1,10:52
2024,1631044,Naz Hillmon,Naz,1611661330,ATL,Atlanta Dream,1022400176,2024-08-26T00:00:00,ATL vs. IND,L,23.28333333333333,0,2,0.0,0,0,0.0,2,2,1.0,0,1,1,1,2,3,0,1,0,2,2,-15,11.7,0,0,10.0,1.0,2263.0,2263.0,2263.0,2133.0,3652.0,3496.0,3652.0,1909.0,3181.0,1909.0,1015.0,1263.0,1.0,2112.0,2717.0,3089.0,2320.0,894.0,93.0,1350.0,3082.0,1.0,1354.0,3308.0,4206.0,2813.0,299.0,8.0,2916.0,1,23:17
2024,204335,Betnijah Laney-Hamilton,Betnijah,1611661313,NYL,New York Liberty,1022400177,2024-08-26T00:00:00,NYL @ PHO,W,27.116666666666667,3,8,0.375,1,3,0.333,2,2,1.0,0,1,1,3,2,3,0,0,1,3,9,2,21.7,0,0,20.0,1.0,1.0,1.0,1.0,1651.0,1744.0,1629.0,2424.0,966.0,1209.0,1190.0,1015.0,1263.0,1.0,2112.0,2717.0,3089.0,1015.0,894.0,93.0,1350.0,1.0,966.0,816.0,1760.0,1702.0,1695.0,299.0,8.0,1713.0,1,27:07
2024,1628277,Allisha Gray,Allisha,1611661330,ATL,Atlanta Dream,1022400176,2024-08-26T00:00:00,ATL vs. IND,L,21.83333333333333,3,12,0.25,3,6,0.5,3,4,0.75,1,1,2,2,0,0,2,1,1,4,12,-15,23.4,0,0,23.0,1.0,2263.0,2263.0,2263.0,2296.0,1744.0,832.0,3148.0,203.0,401.0,551.0,694.0,618.0,1395.0,1010.0,2717.0,2427.0,1544.0,3036.0,2210.0,138.0,3082.0,966.0,467.0,1260.0,4206.0,1543.0,299.0,8.0,1428.0,1,21:50
2024,1628886,Jordin Canada,Jordin,1611661330,ATL,Atlanta Dream,1022400176,2024-08-26T00:00:00,ATL vs. IND,L,30.383333333333333,2,7,0.286,1,3,0.333,5,7,0.714,0,2,2,6,4,0,0,1,4,4,10,-12,17.4,0,0,19.0,1.0,2263.0,2263.0,2263.0,1209.0,2287.0,1890.0,3022.0,966.0,1209.0,1190.0,274.0,186.0,1558.0,2112.0,1983.0,2427.0,230.0,166.0,2210.0,1350.0,3082.0,3845.0,467.0,1577.0,3976.0,2150.0,299.0,8.0,1826.0,1,30:23
2024,1627668,Breanna Stewart,Breanna,1611661313,NYL,New York Liberty,1022400177,2024-08-26T00:00:00,NYL @ PHO,W,34.28333333333333,8,17,0.471,1,3,0.333,4,4,1.0,2,4,6,6,1,1,1,1,0,4,21,19,42.2,0,0,38.0,1.0,1.0,1.0,1.0,573.0,241.0,217.0,1762.0,966.0,1209.0,1190.0,419.0,618.0,1.0,436.0,970.0,789.0,230.0,1742.0,907.0,419.0,3082.0,1.0,467.0,321.0,168.0,285.0,299.0,8.0,331.0,1,34:17
2024,1628278,Shatori Walker-Kimbrough,Shatori,1611661322,WAS,Washington Mystics,1022400178,2024-08-26T00:00:00,WAS @ SEA,W,25.966666666666665,5,9,0.556,1,3,0.333,0,0,0.0,0,2,2,1,1,0,2,0,1,3,11,6,19.9,0,0,19.0,1.0,1.0,1.0,1.0,1793.0,914.0,1408.0,1047.0,966.0,1209.0,1190.0,2266.0,2417.0,2266.0,2112.0,1983.0,2427.0,2320.0,1742.0,2210.0,138.0,1.0,966.0,816.0,1439.0,1131.0,1871.0,299.0,8.0,1826.0,1,25:58
2024,202664,Courtney Vandersloot,Courtney,1611661313,NYL,New York Liberty,1022400177,2024-08-26T00:00:00,NYL @ PHO,W,25.0,5,8,0.625,3,4,0.75,3,4,0.75,1,5,6,4,1,2,1,0,1,2,16,13,37.2,0,0,35.0,1.0,1.0,1.0,1.0,1917.0,914.0,1629.0,688.0,203.0,853.0,270.0,694.0,618.0,1395.0,1010.0,651.0,789.0,662.0,1742.0,323.0,419.0,1.0,966.0,1354.0,732.0,468.0,494.0,299.0,8.0,485.0,1,25:00
2024,1628909,Kelsey Mitchell,Kelsey,1611661325,IND,Indiana Fever,1022400176,2024-08-26T00:00:00,IND @ ATL,W,37.91666666666666,10,23,0.435,3,10,0.3,6,6,1.0,1,6,7,1,1,1,0,0,0,6,29,3,40.9,0,0,42.0,1.0,1.0,1.0,1.0,139.0,79.0,25.0,1995.0,203.0,56.0,1518.0,158.0,267.0,1.0,1010.0,442.0,589.0,2320.0,1742.0,907.0,1350.0,1.0,1.0,127.0,68.0,1536.0,330.0,299.0,8.0,203.0,1,37:55
2024,1642290,Aaliyah Edwards,Aaliyah,1611661322,WAS,Washington Mystics,1022400178,2024-08-26T00:00:00,WAS @ SEA,W,15.583333333333334,1,1,1.0,0,0,0.0,0,0,0.0,1,4,5,0,3,0,0,0,2,0,2,-2,5.0,0,0,7.0,1.0,1.0,1.0,1.0,3014.0,2886.0,3861.0,1.0,1909.0,3181.0,1909.0,2266.0,2417.0,2266.0,1010.0,970.0,1096.0,3330.0,406.0,2210.0,1350.0,1.0,2127.0,3093.0,3308.0,2415.0,3647.0,299.0,8.0,3299.0,1,15:35
2024,1631141,Jade Melbourne,Jade,1611661322,WAS,Washington Mystics,1022400178,2024-08-26T00:00:00,WAS @ SEA,W,19.066666666666663,2,2,1.0,0,0,0.0,1,2,0.5,0,1,1,1,5,0,0,0,2,5,5,1,2.7,0,0,7.0,1.0,1.0,1.0,1.0,2620.0,2287.0,3496.0,1.0,1909.0,3181.0,1909.0,1749.0,1263.0,1804.0,2112.0,2717.0,3089.0,2320.0,82.0,2210.0,1350.0,1.0,2127.0,260.0,2615.0,1886.0,3935.0,299.0,8.0,3299.0,1,19:04
2024,1628244,Sami Whitcomb,Sami,1611661328,SEA,Seattle Storm,1022400178,2024-08-26T00:00:00,SEA vs. WAS,L,13.216666666666669,4,8,0.5,2,6,0.333,1,2,0.5,0,1,1,1,1,3,0,0,2,1,11,-7,21.7,0,0,21.0,1.0,2263.0,2263.0,2263.0,3295.0,1289.0,1629.0,1203.0,493.0,401.0,1190.0,1749.0,1263.0,1804.0,2112.0,2717.0,3089.0,2320.0,1742.0,93.0,1350.0,1.0,2127.0,2052.0,1439.0,3316.0,1695.0,299.0,8.0,1615.0,1,13:13
2024,204319,Jewell Loyd,Jewell,1611661328,SEA,Seattle Storm,1022400178,2024-08-26T00:00:00,SEA vs. WAS,L,32.55,5,18,0.278,2,7,0.286,4,5,0.8,2,4,6,1,2,2,0,2,2,9,16,-1,28.7,0,0,29.0,1.0,2263.0,2263.0,2263.0,850.0,914.0,162.0,3110.0,493.0,257.0,1534.0,419.0,451.0,1307.0,436.0,970.0,789.0,2320.0,894.0,323.0,1350.0,4111.0,2127.0,14.0,732.0,2242.0,1066.0,299.0,8.0,937.0,1,32:33
2024,1630471,Maya Caldwell,Maya,1611661330,ATL,Atlanta Dream,1022400176,2024-08-26T00:00:00,ATL vs. IND,L,21.73333333333333,1,4,0.25,1,3,0.333,0,0,0.0,4,2,6,3,0,1,0,0,1,0,3,8,17.7,0,0,15.0,1.0,2263.0,2263.0,2263.0,2315.0,2886.0,2800.0,3148.0,966.0,1209.0,1190.0,2266.0,2417.0,2266.0,102.0,1983.0,789.0,1015.0,3036.0,907.0,1350.0,1.0,966.0,3093.0,3074.0,898.0,2115.0,299.0,8.0,2282.0,1,21:44
2024,203866,Kayla Thornton,Kayla,1611661313,NYL,New York Liberty,1022400177,2024-08-26T00:00:00,NYL @ PHO,W,13.3,0,3,0.0,0,2,0.0,0,0,0.0,1,0,1,0,0,0,0,0,2,0,0,0,1.2,0,0,1.0,1.0,1.0,1.0,1.0,3286.0,3652.0,3149.0,3652.0,1909.0,1704.0,1909.0,2266.0,2417.0,2266.0,1010.0,3606.0,3089.0,3330.0,3036.0,2210.0,1350.0,1.0,2127.0,3093.0,3784.0,2049.0,4129.0,299.0,8.0,4130.0,1,13:18
2024,1629568,Kennedy Burke,Kennedy,1611661313,NYL,New York Liberty,1022400177,2024-08-26T00:00:00,NYL @ PHO,W,5.716666666666667,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,1,1,0,0,0,1,0,0,-5,1.7,0,0,2.0,1.0,1.0,1.0,1.0,4041.0,3652.0,4208.0,3652.0,1909.0,3181.0,1909.0,2266.0,2417.0,2266.0,2112.0,2717.0,3089.0,2320.0,1742.0,2210.0,1350.0,1.0,966.0,3093.0,3784.0,3008.0,4074.0,299.0,8.0,3973.0,1,5:43
2024,1628276,Kelsey Plum,Kelsey,1611661319,LVA,Las Vegas Aces,1022400174,2024-08-25T00:00:00,LVA @ CHI,W,38.38333333333333,8,17,0.471,1,7,0.143,1,1,1.0,0,5,5,5,1,0,0,1,2,3,18,11,30.5,0,0,29.0,1.0,1.0,1.0,1.0,111.0,241.0,217.0,1762.0,966.0,257.0,1872.0,1749.0,2169.0,1.0,2112.0,651.0,1096.0,400.0,1742.0,2210.0,1350.0,3082.0,2127.0,816.0,542.0,615.0,921.0,299.0,8.0,937.0,1,38:23
2024,203833,Chelsea Gray,Chelsea,1611661319,LVA,Las Vegas Aces,1022400174,2024-08-25T00:00:00,LVA @ CHI,W,28.75,3,12,0.25,1,4,0.25,4,4,1.0,1,7,8,7,0,2,0,0,1,4,11,7,37.1,0,0,31.0,1.0,1.0,1.0,1.0,1439.0,1744.0,832.0,3148.0,966.0,853.0,1576.0,419.0,618.0,1.0,1010.0,296.0,416.0,133.0,3036.0,323.0,1350.0,1.0,966.0,467.0,1439.0,995.0,501.0,299.0,8.0,759.0,1,28:45
2024,203026,Tiffany Hayes,Tiffany,1611661319,LVA,Las Vegas Aces,1022400174,2024-08-25T00:00:00,LVA @ CHI,W,14.1,3,6,0.5,0,2,0.0,0,0,0.0,2,3,5,2,0,0,0,0,2,1,6,-9,15.0,0,0,13.0,1.0,1.0,1.0,1.0,3195.0,1744.0,2173.0,1203.0,1909.0,1704.0,1909.0,2266.0,2417.0,2266.0,436.0,1421.0,1096.0,1544.0,3036.0,2210.0,1350.0,1.0,2127.0,2052.0,2350.0,3623.0,2413.0,299.0,8.0,2542.0,1,14:06
2024,203855,Stephanie Talbot,Stephanie,1611661320,LAS,Los Angeles Sparks,1022400175,2024-08-25T00:00:00,LAS @ DAL,L,23.95,2,3,0.667,0,1,0.0,2,4,0.5,0,3,3,2,1,1,0,0,4,2,6,-4,14.6,0,0,13.0,1.0,2263.0,2263.0,2263.0,2057.0,2287.0,3149.0,469.0,1909.0,2344.0,1909.0,1015.0,618.0,1804.0,2112.0,1421.0,1879.0,1544.0,1742.0,907.0,1350.0,1.0,3845.0,1354.0,2350.0,2843.0,2461.0,299.0,8.0,2542.0,1,23:57
2024,1627671,Rachel Banham,Rachel,1611661329,CHI,Chicago Sky,1022400174,2024-08-25T00:00:00,CHI vs. LVA,L,12.75,0,4,0.0,0,1,0.0,0,0,0.0,0,2,2,1,1,0,0,0,3,0,0,6,2.9,0,0,3.0,1.0,2263.0,2263.0,2263.0,3368.0,3652.0,2800.0,3652.0,1909.0,2344.0,1909.0,2266.0,2417.0,2266.0,2112.0,1983.0,2427.0,2320.0,1742.0,2210.0,1350.0,1.0,3120.0,3093.0,3784.0,1131.0,3929.0,299.0,8.0,3832.0,1,12:45
2024,204324,Dearica Hamby,Dearica,1611661320,LAS,Los Angeles Sparks,1022400175,2024-08-25T00:00:00,LAS @ DAL,L,28.866666666666667,9,12,0.75,1,3,0.333,2,2,1.0,2,1,3,5,5,1,0,1,2,3,21,-3,30.1,0,0,32.0,1.0,2263.0,2263.0,2263.0,1417.0,143.0,832.0,299.0,966.0,1209.0,1190.0,1015.0,1263.0,1.0,436.0,2717.0,1879.0,400.0,82.0,907.0,1350.0,3082.0,2127.0,816.0,321.0,2613.0,955.0,299.0,8.0,677.0,1,28:52
2024,1628915,Kia Nurse,Kia,1611661320,LAS,Los Angeles Sparks,1022400175,2024-08-25T00:00:00,LAS @ DAL,L,16.133333333333333,3,5,0.6,1,3,0.333,0,0,0.0,0,2,2,2,0,0,0,0,0,0,7,2,12.4,0,0,12.0,1.0,2263.0,2263.0,2263.0,2965.0,1744.0,2472.0,771.0,966.0,1209.0,1190.0,2266.0,2417.0,2266.0,2112.0,1983.0,2427.0,1544.0,3036.0,2210.0,1350.0,1.0,1.0,3093.0,2151.0,1702.0,2730.0,299.0,8.0,2666.0,1,16:08
2024,1642292,Jacy Sheldon,Jacy,1611661321,DAL,Dallas Wings,1022400175,2024-08-25T00:00:00,DAL vs. LAS,W,23.016666666666666,1,1,1.0,0,0,0.0,0,0,0.0,0,2,2,8,1,0,1,0,4,0,2,-17,18.4,0,0,14.0,1.0,1.0,1.0,1.0,2164.0,2886.0,3861.0,1.0,1909.0,3181.0,1909.0,2266.0,2417.0,2266.0,2112.0,1983.0,2427.0,84.0,1742.0,2210.0,419.0,1.0,3845.0,3093.0,3308.0,4301.0,2031.0,299.0,8.0,2412.0,1,23:01
2024,1629498,Jackie Young,Jackie,1611661319,LVA,Las Vegas Aces,1022400174,2024-08-25T00:00:00,LVA @ CHI,W,28.2,1,3,0.333,0,1,0.0,0,0,0.0,0,2,2,1,1,0,0,0,1,0,2,1,4.9,0,0,5.0,1.0,1.0,1.0,1.0,1520.0,2886.0,3149.0,2587.0,1909.0,2344.0,1909.0,2266.0,2417.0,2266.0,2112.0,1983.0,2427.0,2320.0,1742.0,2210.0,1350.0,1.0,966.0,3093.0,3308.0,1886.0,3668.0,299.0,8.0,3584.0,1,28:12
2024,1627669,Moriah Jefferson,Moriah,1611661329,CHI,Chicago Sky,1022400174,2024-08-25T00:00:00,CHI vs. LVA,L,5.983333333333333,0,2,0.0,0,1,0.0,0,0,0.0,0,1,1,2,1,1,0,0,0,0,0,-5,6.2,0,0,5.0,1.0,2263.0,2263.0,2263.0,4013.0,3652.0,3496.0,3652.0,1909.0,2344.0,1909.0,2266.0,2417.0,2266.0,2112.0,2717.0,3089.0,1544.0,1742.0,907.0,1350.0,1.0,1.0,3093.0,3784.0,3008.0,3495.0,299.0,8.0,3584.0,1,5:59
2024,1628263,Lindsay Allen,Lindsay,1611661329,CHI,Chicago Sky,1022400174,2024-08-25T00:00:00,CHI vs. LVA,L,34.016666666666666,7,12,0.583,1,3,0.333,1,2,0.5,0,3,3,5,3,0,0,0,3,4,16,3,24.1,0,0,25.0,1.0,2263.0,2263.0,2263.0,622.0,410.0,832.0,911.0,966.0,1209.0,1190.0,1749.0,1263.0,1804.0,2112.0,1421.0,1879.0,400.0,406.0,2210.0,1350.0,1.0,3120.0,467.0,732.0,1536.0,1462.0,299.0,8.0,1246.0,1,34:01
2024,1629574,Li Yueru,Li,1611661320,LAS,Los Angeles Sparks,1022400175,2024-08-25T00:00:00,LAS @ DAL,L,20.316666666666663,3,5,0.6,0,0,0.0,2,2,1.0,1,2,3,0,0,0,0,1,6,1,8,-7,11.6,0,0,11.0,1.0,2263.0,2263.0,2263.0,2487.0,1744.0,2472.0,771.0,1909.0,3181.0,1909.0,1015.0,1263.0,1.0,1010.0,1983.0,1879.0,3330.0,3036.0,2210.0,1350.0,3082.0,4481.0,2052.0,1947.0,3316.0,2828.0,299.0,8.0,2788.0,1,20:19
2024,1628922,Azurá Stevens,Azurá,1611661320,LAS,Los Angeles Sparks,1022400175,2024-08-25T00:00:00,LAS @ DAL,L,30.816666666666663,5,11,0.455,3,7,0.429,2,4,0.5,0,3,3,3,3,1,2,0,3,2,15,4,29.1,0,0,30.0,1.0,2263.0,2263.0,2263.0,1127.0,914.0,1005.0,1842.0,203.0,257.0,1022.0,1015.0,618.0,1804.0,2112.0,1421.0,1879.0,1015.0,406.0,907.0,138.0,1.0,3120.0,1354.0,861.0,1391.0,1040.0,299.0,8.0,844.0,1,30:49
2024,204329,Kiah Stokes,Kiah,1611661319,LVA,Las Vegas Aces,1022400174,2024-08-25T00:00:00,LVA @ CHI,W,9.683333333333334,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,1,0,1,0,0,-7,4.5,0,0,3.0,1.0,1.0,1.0,1.0,3691.0,3652.0,4208.0,3652.0,1909.0,3181.0,1909.0,2266.0,2417.0,2266.0,2112.0,3606.0,3812.0,2320.0,3036.0,2210.0,419.0,1.0,966.0,3093.0,3784.0,3316.0,3708.0,299.0,8.0,3832.0,1,9:41
2024,1630150,Chennedy Carter,Chennedy,1611661329,CHI,Chicago Sky,1022400174,2024-08-25T00:00:00,CHI vs. LVA,L,29.683333333333334,9,20,0.45,3,4,0.75,4,5,0.8,1,4,5,3,0,0,1,0,1,4,25,-2,38.5,0,0,38.0,1.0,2263.0,2263.0,2263.0,1308.0,143.0,88.0,1897.0,203.0,853.0,270.0,419.0,451.0,1307.0,1010.0,970.0,1096.0,1015.0,3036.0,2210.0,419.0,1.0,966.0,467.0,151.0,2415.0,427.0,299.0,8.0,331.0,1,29:41
2024,1628932,A'ja Wilson,A'ja,1611661319,LVA,Las Vegas Aces,1022400174,2024-08-25T00:00:00,LVA @ CHI,W,32.766666666666666,8,28,0.286,0,1,0.0,4,5,0.8,6,12,18,2,0,2,3,7,2,5,20,-9,59.6,1,0,50.0,1.0,1.0,1.0,1.0,808.0,241.0,2.0,3022.0,1909.0,2344.0,1909.0,419.0,451.0,1307.0,20.0,28.0,7.0,1544.0,3036.0,323.0,50.0,4515.0,2127.0,260.0,386.0,3623.0,27.0,1.0,8.0,63.0,1,32:46
2024,1642291,Angel Reese,Angel,1611661329,CHI,Chicago Sky,1022400174,2024-08-25T00:00:00,CHI vs. LVA,L,36.78333333333333,4,16,0.25,0,1,0.0,3,4,0.75,10,12,22,1,3,0,2,5,3,3,11,4,41.9,1,0,38.0,1.0,2263.0,2263.0,2263.0,252.0,1289.0,312.0,3148.0,1909.0,2344.0,1909.0,694.0,618.0,1395.0,1.0,28.0,1.0,2320.0,406.0,2210.0,138.0,4509.0,3120.0,816.0,1439.0,1391.0,294.0,1.0,8.0,331.0,1,36:47
2024,1642289,Kamilla Cardoso,Kamilla,1611661329,CHI,Chicago Sky,1022400174,2024-08-25T00:00:00,CHI vs. LVA,L,31.83333333333333,4,10,0.4,0,0,0.0,0,1,0.0,4,8,12,3,1,0,5,1,2,3,8,3,40.9,0,0,33.0,1.0,2263.0,2263.0,2263.0,972.0,1289.0,1182.0,2177.0,1909.0,3181.0,1909.0,2266.0,2169.0,2266.0,102.0,182.0,106.0,1015.0,1742.0,2210.0,7.0,3082.0,2127.0,816.0,1947.0,1536.0,330.0,299.0,8.0,607.0,1,31:50
2024,203824,Odyssey Sims,Odyssey,1611661320,LAS,Los Angeles Sparks,1022400175,2024-08-25T00:00:00,LAS @ DAL,L,31.3,8,11,0.727,1,1,1.0,9,11,0.818,0,3,3,10,2,0,0,0,2,7,26,-6,42.6,1,0,40.0,1.0,2263.0,2263.0,2263.0,1054.0,241.0,1005.0,376.0,966.0,2344.0,1.0,33.0,22.0,1299.0,2112.0,1421.0,1879.0,35.0,894.0,2210.0,1350.0,1.0,2127.0,59.0,125.0,3177.0,272.0,1.0,8.0,270.0,1,31:18
2024,1629481,Arike Ogunbowale,Arike,1611661321,DAL,Dallas Wings,1022400175,2024-08-25T00:00:00,DAL vs. LAS,W,40.0,10,21,0.476,4,12,0.333,9,9,1.0,0,4,4,7,1,2,0,0,2,6,33,3,53.3,0,0,52.0,1.0,1.0,1.0,1.0,32.0,79.0,64.0,1749.0,87.0,19.0,1190.0,33.0,72.0,1.0,2112.0,970.0,1430.0,133.0,1742.0,323.0,1350.0,1.0,2127.0,127.0,25.0,1536.0,64.0,299.0,8.0,44.0,1,40:00
2024,1629479,Teaira McCowan,Teaira,1611661321,DAL,Dallas Wings,1022400175,2024-08-25T00:00:00,DAL vs. LAS,W,27.133333333333333,6,9,0.667,0,0,0.0,5,6,0.833,7,4,11,1,1,2,0,1,2,5,17,21,36.7,1,0,33.0,1.0,1.0,1.0,1.0,1649.0,639.0,1408.0,469.0,1909.0,3181.0,1909.0,274.0,267.0,1245.0,8.0,970.0,155.0,2320.0,1742.0,323.0,1350.0,3082.0,2127.0,260.0,632.0,109.0,525.0,1.0,8.0,607.0,1,27:08
2024,1641652,Maddy Siegrist,Maddy,1611661321,DAL,Dallas Wings,1022400175,2024-08-25T00:00:00,DAL vs. LAS,W,11.666666666666666,3,5,0.6,0,0,0.0,0,0,0.0,1,0,1,0,1,1,1,1,0,0,6,-12,12.2,0,0,11.0,1.0,1.0,1.0,1.0,3479.0,1744.0,2472.0,771.0,1909.0,3181.0,1909.0,2266.0,2417.0,2266.0,1010.0,3606.0,3089.0,3330.0,1742.0,907.0,419.0,3082.0,1.0,3093.0,2350.0,3976.0,2754.0,299.0,8.0,2788.0,1,11:40
2024,1629484,Megan Gustafson,Megan,1611661319,LVA,Las Vegas Aces,1022400174,2024-08-25T00:00:00,LVA @ CHI,W,22.866666666666667,5,8,0.625,3,5,0.6,0,0,0.0,0,4,4,0,0,0,0,1,5,0,13,4,17.8,0,0,20.0,1.0,1.0,1.0,1.0,2185.0,914.0,1629.0,688.0,203.0,620.0,447.0,2266.0,2417.0,2266.0,2112.0,970.0,1430.0,3330.0,3036.0,2210.0,1350.0,3082.0,4295.0,3093.0,1109.0,1391.0,2107.0,299.0,8.0,1713.0,1,22:52
