SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG,MIN_SEC,cycle_phase,cycle_day,phase_volatility,cycle_confidence,perf_trend,cycle_risk_tag
2024,1631141,Jade Melbourne,Jade,1611661322,WAS,Washington Mystics,1022400129,2024-07-10,WAS @ IND,W,20.55,3,7,0.429,1,2,0.5,2,2,1.0,0,3,3,2,2,1,1,0,3,1,9,-5,19.6,0,0,19.0,1.0,1.0,1.0,1.0,2453.0,1744.0,1890.0,1997.0,966.0,1704.0,551.0,1015.0,1263.0,1.0,2112.0,1421.0,1879.0,1544.0,894.0,907.0,419.0,1.0,3120.0,2052.0,1760.0,3008.0,1896.0,299.0,8.0,1826.0,1,20:33,luteal,25,1.1,0.9,0.9246376811594202,FADE_LUTEAL
2024,1641648,Aliyah Boston,Aliyah,1611661325,IND,Indiana Fever,1022400129,2024-07-10,IND vs. WAS,L,20.966666666666665,3,4,0.75,0,0,0.0,0,0,0.0,1,5,6,0,5,0,2,0,5,2,6,7,14.2,0,0,16.0,1.0,2263.0,2263.0,2263.0,2400.0,1744.0,2800.0,299.0,1909.0,3181.0,1909.0,2266.0,2417.0,2266.0,1010.0,651.0,789.0,3330.0,82.0,2210.0,138.0,1.0,4295.0,1354.0,2350.0,995.0,2513.0,299.0,8.0,2173.0,1,20:58,menstrual,2,1.15,0.95,1.0,FADE_MENSTRUAL
2024,1641650,Haley Jones,Haley,1611661330,ATL,Atlanta Dream,1022400130,2024-07-10,ATL @ CHI,L,33.85,4,8,0.5,0,1,0.0,4,4,1.0,0,7,7,3,4,1,1,2,3,2,12,-10,26.9,0,0,26.0,1.0,2263.0,2263.0,2263.0,648.0,1289.0,1629.0,1203.0,1909.0,2344.0,1909.0,419.0,618.0,1.0,2112.0,296.0,589.0,1015.0,166.0,907.0,419.0,4111.0,3120.0,1354.0,1260.0,3746.0,1211.0,299.0,8.0,1163.0,1,33:51,menstrual,1,1.15,0.9199999999999999,0.8562691131498471,FADE_MENSTRUAL
2024,1641651,Jordan Horston,Jordan,1611661328,SEA,Seattle Storm,1022400131,2024-07-10,SEA vs. LVA,L,26.816666666666663,1,6,0.167,0,1,0.0,0,0,0.0,1,6,7,2,2,1,0,1,2,0,2,-2,14.4,0,0,13.0,1.0,2263.0,2263.0,2263.0,1685.0,2886.0,2173.0,3523.0,1909.0,2344.0,1909.0,2266.0,2417.0,2266.0,1010.0,442.0,589.0,1544.0,894.0,907.0,1350.0,3082.0,2127.0,3093.0,3308.0,2415.0,2487.0,299.0,8.0,2542.0,1,26:49,menstrual,2,1.15,0.94,0.7192982456140351,FADE_MENSTRUAL
2024,1641654,Stephanie Soares,Stephanie,1611661321,DAL,Dallas Wings,1022400132,2024-07-10,DAL @ PHO,L,1.85,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,1.2,0,0,1.0,1.0,2263.0,2263.0,2263.0,4386.0,3652.0,3861.0,3652.0,1909.0,2344.0,1909.0,2266.0,2417.0,2266.0,2112.0,2717.0,3089.0,3330.0,3036.0,2210.0,1350.0,1.0,1.0,3093.0,3784.0,2049.0,4129.0,299.0,8.0,4130.0,1,1:51,menstrual,1,1.15,0.88,0.7,FADE_MENSTRUAL
2024,1641661,Lou Lopez Sénéchal,Lou,1611661321,DAL,Dallas Wings,1022400132,2024-07-10,DAL @ PHO,L,4.083333333333333,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,-5,0.5,0,0,1.0,1.0,2263.0,2263.0,2263.0,4182.0,3652.0,3861.0,3652.0,1909.0,2344.0,1909.0,2266.0,2417.0,2266.0,2112.0,3606.0,3812.0,2320.0,1742.0,2210.0,1350.0,1.0,1.0,3093.0,3784.0,3008.0,4226.0,299.0,8.0,4130.0,1,4:05,menstrual,1,1.15,0.88,1.0,FADE_MENSTRUAL
2024,1641700,Liz Dixon,Liz,1611661317,PHO,Phoenix Mercury,1022400132,2024-07-10,PHO vs. DAL,W,3.6666666666666665,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,2,1.2,0,0,1.0,1.0,1.0,1.0,1.0,4213.0,3652.0,4208.0,3652.0,1909.0,3181.0,1909.0,2266.0,2417.0,2266.0,2112.0,2717.0,3089.0,3330.0,3036.0,2210.0,1350.0,1.0,1.0,3093.0,3784.0,1702.0,4129.0,299.0,8.0,4130.0,1,3:40,menstrual,2,1.15,0.86,1.0,FADE_MENSTRUAL
2024,1642210,Julie Vanloo,Julie,1611661322,WAS,Washington Mystics,1022400129,2024-07-10,WAS @ IND,W,28.35,4,10,0.4,3,7,0.429,2,2,1.0,0,2,2,2,2,0,0,1,4,3,13,13,16.4,0,0,20.0,1.0,1.0,1.0,1.0,1486.0,1289.0,1182.0,2177.0,203.0,257.0,1022.0,1015.0,1263.0,1.0,2112.0,1983.0,2427.0,1544.0,894.0,2210.0,1350.0,3082.0,3845.0,816.0,1109.0,468.0,2262.0,299.0,8.0,1713.0,1,28:21,menstrual,2,1.15,0.95,0.9367396593673964,FADE_MENSTRUAL
2024,1642244,Sevgi Uzun,Sevgi,1611661321,DAL,Dallas Wings,1022400132,2024-07-10,DAL @ PHO,L,5.1,0,3,0.0,0,1,0.0,0,0,0.0,0,0,0,1,1,0,0,1,0,0,0,-5,0.5,0,0,1.0,1.0,2263.0,2263.0,2263.0,4098.0,3652.0,3149.0,3652.0,1909.0,2344.0,1909.0,2266.0,2417.0,2266.0,2112.0,3606.0,3812.0,2320.0,1742.0,2210.0,1350.0,3082.0,1.0,3093.0,3784.0,3008.0,4226.0,299.0,8.0,4130.0,1,5:06,menstrual,1,1.15,0.95,1.0,FADE_MENSTRUAL
2024,1642286,Caitlin Clark,Caitlin,1611661325,IND,Indiana Fever,1022400129,2024-07-10,IND vs. WAS,L,37.766666666666666,7,14,0.5,5,9,0.556,10,11,0.909,1,4,5,13,5,5,3,3,5,8,29,-3,73.5,1,0,68.0,1.0,2263.0,2263.0,2263.0,155.0,410.0,527.0,1203.0,39.0,105.0,534.0,16.0,22.0,1151.0,1010.0,970.0,1096.0,6.0,82.0,12.0,50.0,4407.0,4295.0,29.0,68.0,2613.0,2.0,1.0,8.0,2.0,1,37:46,menstrual,2,1.15,0.95,1.0,FADE_MENSTRUAL
2024,1642289,Kamilla Cardoso,Kamilla,1611661329,CHI,Chicago Sky,1022400130,2024-07-10,CHI vs. ATL,W,30.8,5,9,0.556,0,0,0.0,0,0,0.0,3,8,11,1,1,1,3,0,3,0,10,6,35.7,1,0,30.0,1.0,1.0,1.0,1.0,1130.0,914.0,1408.0,1047.0,1909.0,3181.0,1909.0,2266.0,2417.0,2266.0,204.0,182.0,155.0,2320.0,1742.0,907.0,50.0,1.0,3120.0,3093.0,1577.0,1131.0,576.0,1.0,8.0,844.0,1,30:48,follicular,12,0.95,0.8,1.0678210678210678,TARGET_FOLLICULAR
2024,1642290,Aaliyah Edwards,Aaliyah,1611661322,WAS,Washington Mystics,1022400129,2024-07-10,WAS @ IND,W,21.15,4,8,0.5,0,0,0.0,4,5,0.8,2,4,6,4,1,0,0,2,1,5,12,11,24.2,0,0,22.0,1.0,1.0,1.0,1.0,2377.0,1289.0,1629.0,1203.0,1909.0,3181.0,1909.0,419.0,451.0,1307.0,436.0,970.0,789.0,662.0,1742.0,2210.0,1350.0,4111.0,966.0,260.0,1260.0,615.0,1453.0,299.0,8.0,1515.0,1,21:09,menstrual,2,1.15,0.9,1.3,FADE_MENSTRUAL
2024,1642291,Angel Reese,Angel,1611661329,CHI,Chicago Sky,1022400130,2024-07-10,CHI vs. ATL,W,29.9,4,9,0.444,0,1,0.0,3,4,0.75,2,11,13,2,2,3,2,1,4,3,11,12,42.6,1,0,36.0,1.0,1.0,1.0,1.0,1271.0,1289.0,1408.0,1902.0,1909.0,2344.0,1909.0,694.0,618.0,1395.0,436.0,50.0,77.0,1544.0,894.0,93.0,138.0,3082.0,3845.0,816.0,1439.0,546.0,272.0,1.0,8.0,440.0,1,29:54,menstrual,1,1.15,0.9199999999999999,1.0808823529411764,FADE_MENSTRUAL
2024,1642292,Jacy Sheldon,Jacy,1611661321,DAL,Dallas Wings,1022400132,2024-07-10,DAL @ PHO,L,28.883333333333333,1,4,0.25,0,2,0.0,2,2,1.0,2,0,2,1,1,0,0,1,1,2,4,-16,6.9,0,0,7.0,1.0,2263.0,2263.0,2263.0,1415.0,2886.0,2800.0,3148.0,1909.0,1704.0,1909.0,1015.0,1263.0,1.0,436.0,3606.0,2427.0,2320.0,1742.0,2210.0,1350.0,3082.0,966.0,1354.0,2809.0,4251.0,3408.0,299.0,8.0,3299.0,1,28:53,menstrual,1,1.15,0.95,1.0,FADE_MENSTRUAL
2024,1642324,Kate Martin,Kate,1611661319,LVA,Las Vegas Aces,1022400131,2024-07-10,LVA @ SEA,W,6.233333333333333,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,2,0,1,0,0,0,0,0,-4,6.0,0,0,4.0,1.0,1.0,1.0,1.0,3986.0,3652.0,3861.0,3652.0,1909.0,3181.0,1909.0,2266.0,2417.0,2266.0,2112.0,3606.0,3812.0,1544.0,3036.0,907.0,1350.0,1.0,1.0,3093.0,3784.0,2843.0,3528.0,299.0,8.0,3715.0,1,6:14,luteal,26,1.1,0.9,0.8472222222222222,FADE_LUTEAL
2024,202664,Courtney Vandersloot,Courtney,1611661313,NYL,New York Liberty,1022400133,2024-07-11,NYL vs. CHI,W,18.183333333333334,1,4,0.25,0,1,0.0,0,0,0.0,0,0,0,6,0,0,0,0,2,0,2,-20,11.0,0,0,8.0,1.0,1.0,1.0,1.0,2717.0,2886.0,2800.0,3148.0,1909.0,2344.0,1909.0,2266.0,2417.0,2266.0,2112.0,3606.0,3812.0,230.0,3036.0,2210.0,1350.0,1.0,2127.0,3093.0,3308.0,4413.0,2904.0,299.0,8.0,3169.0,1,18:11,menstrual,3,1.15,0.78,1.0,FADE_MENSTRUAL
2024,203866,Kayla Thornton,Kayla,1611661313,NYL,New York Liberty,1022400133,2024-07-11,NYL vs. CHI,W,28.2,5,7,0.714,4,5,0.8,2,2,1.0,1,0,1,0,1,4,0,0,0,2,16,19,28.2,0,0,29.0,1.0,1.0,1.0,1.0,1514.0,914.0,1890.0,390.0,87.0,620.0,253.0,1015.0,1263.0,1.0,1010.0,3606.0,3089.0,3330.0,1742.0,33.0,1350.0,1.0,1.0,1354.0,732.0,168.0,1100.0,299.0,8.0,937.0,1,28:12,menstrual,3,1.15,0.95,0.7,FADE_MENSTRUAL
2024,204330,Isabelle Harrison,Isabelle,1611661329,CHI,Chicago Sky,1022400133,2024-07-11,CHI @ NYL,L,27.716666666666665,6,10,0.6,0,1,0.0,0,0,0.0,1,11,12,2,0,0,0,0,1,2,12,-9,29.4,1,0,26.0,1.0,2263.0,2263.0,2263.0,1577.0,639.0,1182.0,771.0,1909.0,2344.0,1909.0,2266.0,2417.0,2266.0,1010.0,50.0,106.0,1544.0,3036.0,2210.0,1350.0,1.0,966.0,1354.0,1260.0,3623.0,1015.0,1.0,8.0,1163.0,1,27:43,luteal,17,1.1,0.86,0.7,NEUTRAL
2024,1627668,Breanna Stewart,Breanna,1611661313,NYL,New York Liberty,1022400133,2024-07-11,NYL vs. CHI,W,32.35,5,14,0.357,0,3,0.0,9,9,1.0,0,4,4,6,0,1,2,0,0,8,19,18,41.8,0,0,35.0,1.0,1.0,1.0,1.0,886.0,914.0,527.0,2549.0,1909.0,1209.0,1909.0,33.0,72.0,1.0,2112.0,970.0,1430.0,230.0,3036.0,907.0,138.0,1.0,1.0,29.0,456.0,212.0,301.0,299.0,8.0,485.0,1,32:21,menstrual,3,1.15,0.95,1.0312109862671661,FADE_MENSTRUAL
2024,1627673,Jonquel Jones,Jonquel,1611661313,NYL,New York Liberty,1022400133,2024-07-11,NYL vs. CHI,W,33.13333333333333,7,12,0.583,1,1,1.0,3,3,1.0,2,11,13,3,2,0,4,1,3,2,18,22,48.1,1,0,43.0,1.0,1.0,1.0,1.0,752.0,410.0,832.0,911.0,966.0,2344.0,1.0,694.0,1005.0,1.0,436.0,50.0,77.0,1015.0,894.0,2210.0,22.0,3082.0,3120.0,1354.0,542.0,84.0,129.0,1.0,8.0,168.0,1,33:08,menstrual,3,1.15,0.95,0.88,FADE_MENSTRUAL
2024,1628263,Lindsay Allen,Lindsay,1611661329,CHI,Chicago Sky,1022400133,2024-07-11,CHI @ NYL,L,32.93333333333333,2,6,0.333,0,2,0.0,1,1,1.0,1,1,2,7,2,1,0,0,5,1,5,-7,18.9,0,0,16.0,1.0,2263.0,2263.0,2263.0,787.0,2287.0,2173.0,2587.0,1909.0,1704.0,1909.0,1749.0,2169.0,1.0,1010.0,2717.0,2427.0,133.0,894.0,907.0,1350.0,1.0,4295.0,2052.0,2615.0,3316.0,1985.0,299.0,8.0,2173.0,1,32:56,menstrual,2,1.15,0.94,0.918918918918919,FADE_MENSTRUAL
2024,1628890,Diamond DeShields,Diamond,1611661329,CHI,Chicago Sky,1022400133,2024-07-11,CHI @ NYL,L,9.05,0,2,0.0,0,1,0.0,0,0,0.0,0,0,0,1,1,0,0,1,2,0,0,-9,0.5,0,0,1.0,1.0,2263.0,2263.0,2263.0,3755.0,3652.0,3496.0,3652.0,1909.0,2344.0,1909.0,2266.0,2417.0,2266.0,2112.0,3606.0,3812.0,2320.0,1742.0,2210.0,1350.0,3082.0,2127.0,3093.0,3784.0,3623.0,4226.0,299.0,8.0,4130.0,1,9:03,menstrual,2,1.15,0.9,0.7,FADE_MENSTRUAL
2024,1629477,Sabrina Ionescu,Sabrina,1611661313,NYL,New York Liberty,1022400133,2024-07-11,NYL vs. CHI,W,34.2,7,17,0.412,4,7,0.571,3,4,0.75,1,5,6,4,2,2,0,0,1,4,21,23,38.2,0,0,39.0,1.0,1.0,1.0,1.0,588.0,410.0,217.0,2155.0,87.0,257.0,511.0,694.0,618.0,1395.0,1010.0,651.0,789.0,662.0,894.0,323.0,1350.0,1.0,966.0,467.0,321.0,67.0,443.0,299.0,8.0,298.0,1,34:12,menstrual,3,1.15,0.95,1.013142174432497,FADE_MENSTRUAL
2024,1629488,Brianna Turner,Brianna,1611661329,CHI,Chicago Sky,1022400133,2024-07-11,CHI @ NYL,L,2.15,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,-2,1.2,0,0,1.0,1.0,2263.0,2263.0,2263.0,4367.0,3652.0,4208.0,3652.0,1909.0,3181.0,1909.0,2266.0,2417.0,2266.0,2112.0,2717.0,3089.0,3330.0,3036.0,2210.0,1350.0,1.0,1.0,3093.0,3784.0,2415.0,4129.0,299.0,8.0,4130.0,1,2:09,menstrual,2,1.15,0.8200000000000001,0.7,FADE_MENSTRUAL
2024,1629497,Marina Mabrey,Marina,1611661329,CHI,Chicago Sky,1022400133,2024-07-11,CHI @ NYL,L,36.31666666666667,5,9,0.556,4,5,0.8,1,2,0.5,1,2,3,6,5,0,0,0,4,2,15,-7,22.6,0,0,28.0,1.0,2263.0,2263.0,2263.0,308.0,914.0,1408.0,1047.0,87.0,620.0,253.0,1749.0,1263.0,1804.0,1010.0,1983.0,1879.0,230.0,82.0,2210.0,1350.0,1.0,3845.0,1354.0,861.0,3316.0,1606.0,299.0,8.0,1019.0,1,36:19,menstrual,2,1.15,0.94,0.830636461704423,FADE_MENSTRUAL
2024,1629568,Kennedy Burke,Kennedy,1611661313,NYL,New York Liberty,1022400133,2024-07-11,NYL vs. CHI,W,5.8,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,2,1,0,0,0,0,0,0,-8,2.0,0,0,2.0,1.0,1.0,1.0,1.0,4036.0,3652.0,4208.0,3652.0,1909.0,3181.0,1909.0,2266.0,2417.0,2266.0,2112.0,3606.0,3812.0,1544.0,1742.0,2210.0,1350.0,1.0,1.0,3093.0,3784.0,3471.0,4021.0,299.0,8.0,3973.0,1,5:48,menstrual,3,1.15,0.94,0.7301587301587302,FADE_MENSTRUAL
2024,1630142,Leonie Fiebich,Leonie,1611661313,NYL,New York Liberty,1022400133,2024-07-11,NYL vs. CHI,W,32.45,4,5,0.8,4,5,0.8,1,2,0.5,0,4,4,4,0,1,0,0,1,1,13,27,26.8,0,0,27.0,1.0,1.0,1.0,1.0,862.0,1289.0,2472.0,240.0,87.0,620.0,253.0,1749.0,1263.0,1804.0,2112.0,970.0,1430.0,662.0,3036.0,907.0,1350.0,1.0,966.0,2052.0,1109.0,24.0,1217.0,299.0,8.0,1090.0,1,32:27,menstrual,3,1.15,0.95,0.8898305084745762,FADE_MENSTRUAL
2024,1630150,Chennedy Carter,Chennedy,1611661329,CHI,Chicago Sky,1022400133,2024-07-11,CHI @ NYL,L,32.483333333333334,10,21,0.476,0,0,0.0,2,4,0.5,1,0,1,5,2,1,0,1,2,3,22,-12,31.7,0,0,30.0,1.0,2263.0,2263.0,2263.0,859.0,79.0,64.0,1749.0,1909.0,3181.0,1909.0,1015.0,618.0,1804.0,1010.0,3606.0,3089.0,400.0,894.0,907.0,1350.0,3082.0,2127.0,816.0,269.0,3976.0,829.0,299.0,8.0,844.0,1,32:29,menstrual,2,1.15,0.94,1.1927437641723355,FADE_MENSTRUAL
2024,1630389,Dana Evans,Dana,1611661329,CHI,Chicago Sky,1022400133,2024-07-11,CHI @ NYL,L,7.066666666666666,0,2,0.0,0,1,0.0,0,0,0.0,0,0,0,0,1,1,0,0,0,0,0,-8,2.0,0,0,2.0,1.0,2263.0,2263.0,2263.0,3917.0,3652.0,3496.0,3652.0,1909.0,2344.0,1909.0,2266.0,2417.0,2266.0,2112.0,3606.0,3812.0,3330.0,1742.0,907.0,1350.0,1.0,1.0,3093.0,3784.0,3471.0,4021.0,299.0,8.0,3973.0,1,7:04,menstrual,2,1.15,0.94,0.9913928012519562,FADE_MENSTRUAL
2024,1630446,Michaela Onyenwere,Michaela,1611661329,CHI,Chicago Sky,1022400133,2024-07-11,CHI @ NYL,L,2.15,2,2,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,4,-2,4.0,0,0,4.0,1.0,2263.0,2263.0,2263.0,4367.0,2287.0,3496.0,1.0,1909.0,3181.0,1909.0,2266.0,2417.0,2266.0,2112.0,3606.0,3812.0,3330.0,3036.0,2210.0,1350.0,1.0,1.0,3093.0,2809.0,2415.0,3780.0,299.0,8.0,3715.0,1,2:09,menstrual,2,1.15,0.8200000000000001,0.7,FADE_MENSTRUAL
2024,1631055,Nyara Sabally,Nyara,1611661313,NYL,New York Liberty,1022400133,2024-07-11,NYL vs. CHI,W,7.2,1,2,0.5,0,0,0.0,0,0,0.0,0,2,2,0,1,0,2,0,2,1,2,-4,9.4,0,0,8.0,1.0,1.0,1.0,1.0,3909.0,2886.0,3496.0,1203.0,1909.0,3181.0,1909.0,2266.0,2417.0,2266.0,2112.0,1983.0,2427.0,3330.0,1742.0,2210.0,138.0,1.0,2127.0,2052.0,3308.0,2843.0,3106.0,299.0,8.0,3169.0,1,7:12,menstrual,3,1.15,0.6799999999999999,0.9658119658119658,FADE_MENSTRUAL
2024,1641602,Ivana Dojkić,Ivana,1611661313,NYL,New York Liberty,1022400133,2024-07-11,NYL vs. CHI,W,5.45,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-6,0.0,0,0,0.0,1.0,1.0,1.0,1.0,4065.0,3652.0,3861.0,3652.0,1909.0,2344.0,1909.0,2266.0,2417.0,2266.0,2112.0,3606.0,3812.0,3330.0,3036.0,2210.0,1350.0,1.0,1.0,3093.0,3784.0,3177.0,4278.0,299.0,8.0,4292.0,1,5:27,menstrual,3,1.15,0.8200000000000001,1.0,FADE_MENSTRUAL
2024,1642289,Kamilla Cardoso,Kamilla,1611661329,CHI,Chicago Sky,1022400133,2024-07-11,CHI @ NYL,L,20.433333333333334,4,5,0.8,0,0,0.0,0,0,0.0,1,6,7,1,0,0,0,1,2,0,8,-16,17.9,0,0,16.0,1.0,2263.0,2263.0,2263.0,2476.0,1289.0,2472.0,240.0,1909.0,3181.0,1909.0,2266.0,2417.0,2266.0,1010.0,442.0,589.0,2320.0,3036.0,2210.0,1350.0,3082.0,2127.0,3093.0,1947.0,4251.0,2088.0,299.0,8.0,2173.0,1,20:26,follicular,13,0.95,0.8200000000000001,1.1688311688311688,TARGET_FOLLICULAR
2024,1642291,Angel Reese,Angel,1611661329,CHI,Chicago Sky,1022400133,2024-07-11,CHI @ NYL,L,29.7,5,17,0.294,0,0,0.0,0,0,0.0,5,5,10,1,1,0,1,5,2,1,10,-3,25.5,1,0,23.0,1.0,2263.0,2263.0,2263.0,1306.0,914.0,217.0,3007.0,1909.0,3181.0,1909.0,2266.0,2417.0,2266.0,49.0,651.0,220.0,2320.0,1742.0,2210.0,419.0,4509.0,2127.0,2052.0,1577.0,2613.0,1341.0,1.0,8.0,1428.0,1,29:42,menstrual,2,1.15,0.94,1.1213235294117647,FADE_MENSTRUAL
2024,1642301,Marquesha Davis,Marquesha,1611661313,NYL,New York Liberty,1022400133,2024-07-11,NYL vs. CHI,W,1.5166666666666666,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0,0,0.0,1.0,1.0,1.0,1.0,4410.0,3652.0,3861.0,3652.0,1909.0,3181.0,1909.0,2266.0,2417.0,2266.0,2112.0,3606.0,3812.0,3330.0,3036.0,2210.0,1350.0,1.0,1.0,3093.0,3784.0,1702.0,4278.0,299.0,8.0,4292.0,1,1:31,menstrual,1,1.15,0.76,1.0,FADE_MENSTRUAL
2024,1642320,Jaylyn Sherrod,Jaylyn,1611661313,NYL,New York Liberty,1022400133,2024-07-11,NYL vs. CHI,W,1.5166666666666666,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0,0,0.0,1.0,1.0,1.0,1.0,4410.0,3652.0,4208.0,3652.0,1909.0,3181.0,1909.0,2266.0,2417.0,2266.0,2112.0,3606.0,3812.0,3330.0,3036.0,2210.0,1350.0,1.0,1.0,3093.0,3784.0,1702.0,4278.0,299.0,8.0,4292.0,1,1:31,menstrual,1,1.15,0.52,1.0,FADE_MENSTRUAL
2024,202250,Tina Charles,Tina,1611661330,ATL,Atlanta Dream,1022400134,2024-07-12,ATL vs. LVA,L,25.766666666666666,5,17,0.294,0,0,0.0,2,4,0.5,4,8,12,1,1,0,0,4,4,3,12,-30,26.9,1,0,25.0,1.0,2263.0,2263.0,2263.0,1817.0,914.0,217.0,3007.0,1909.0,3181.0,1909.0,1015.0,618.0,1804.0,102.0,182.0,106.0,2320.0,1742.0,2210.0,1350.0,4491.0,3845.0,816.0,1260.0,4509.0,1211.0,1.0,8.0,1246.0,1,25:46,menstrual,3,1.15,0.94,0.8441558441558442,FADE_MENSTRUAL
2024,202252,Alysha Clark,Alysha,1611661319,LVA,Las Vegas Aces,1022400134,2024-07-12,LVA @ ATL,W,20.55,1,5,0.2,1,3,0.333,0,0,0.0,0,2,2,2,1,0,1,1,2,0,3,0,10.4,0,0,10.0,1.0,1.0,1.0,1.0,2454.0,2886.0,2472.0,3398.0,966.0,1209.0,1190.0,2266.0,2417.0,2266.0,2112.0,1983.0,2427.0,1544.0,1742.0,2210.0,419.0,3082.0,2127.0,3093.0,3074.0,2049.0,2986.0,299.0,8.0,2916.0,1,20:33,menstrual,4,1.15,0.94,1.0069930069930069,FADE_MENSTRUAL
2024,203014,Nneka Ogwumike,Nneka,1611661328,SEA,Seattle Storm,1022400136,2024-07-12,SEA vs. MIN,W,24.433333333333334,10,14,0.714,1,2,0.5,5,5,1.0,4,3,7,3,1,0,0,2,1,7,26,14,37.9,0,0,37.0,1.0,1.0,1.0,1.0,1992.0,79.0,527.0,390.0,966.0,1704.0,551.0,274.0,451.0,1.0,102.0,1421.0,589.0,1015.0,1742.0,2210.0,1350.0,4111.0,966.0,59.0,125.0,400.0,461.0,299.0,8.0,381.0,1,24:26,menstrual,4,1.15,0.9,0.7900355871886121,FADE_MENSTRUAL
2024,203024,Damiris Dantas,Damiris,1611661325,IND,Indiana Fever,1022400135,2024-07-12,IND vs. PHO,W,4.9,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,1,0,0,0,1,0,0,2,0.5,0,0,1.0,1.0,1.0,1.0,1.0,4114.0,3652.0,4208.0,3652.0,1909.0,3181.0,1909.0,2266.0,2417.0,2266.0,2112.0,3606.0,3812.0,2320.0,1742.0,2210.0,1350.0,1.0,966.0,3093.0,3784.0,1702.0,4226.0,299.0,8.0,4130.0,1,4:54,follicular,11,0.95,0.58,1.0,TARGET_FOLLICULAR
2024,203026,Tiffany Hayes,Tiffany,1611661319,LVA,Las Vegas Aces,1022400134,2024-07-12,LVA @ ATL,W,18.566666666666663,1,4,0.25,0,1,0.0,1,2,0.5,0,0,0,1,0,0,0,0,0,2,3,1,4.5,0,0,4.0,1.0,1.0,1.0,1.0,2677.0,2886.0,2800.0,3148.0,1909.0,2344.0,1909.0,1749.0,1263.0,1804.0,2112.0,3606.0,3812.0,2320.0,3036.0,2210.0,1350.0,1.0,1.0,1354.0,3074.0,1886.0,3708.0,299.0,8.0,3715.0,1,18:34,follicular,10,0.95,0.8,0.7,TARGET_FOLLICULAR
2024,203398,Brittney Griner,Brittney,1611661317,PHO,Phoenix Mercury,1022400135,2024-07-12,PHO @ IND,L,10.966666666666669,2,6,0.333,0,1,0.0,0,0,0.0,0,0,0,1,0,0,2,0,0,1,4,-12,11.5,0,0,9.0,1.0,2263.0,2263.0,2263.0,3555.0,2287.0,2173.0,2587.0,1909.0,2344.0,1909.0,2266.0,2417.0,2266.0,2112.0,3606.0,3812.0,2320.0,3036.0,2210.0,138.0,1.0,1.0,2052.0,2809.0,3976.0,2844.0,299.0,8.0,3044.0,1,10:58,follicular,8,0.95,0.76,1.3,NEUTRAL
2024,203400,Skylar Diggins,Skylar,1611661328,SEA,Seattle Storm,1022400136,2024-07-12,SEA vs. MIN,W,27.616666666666667,3,10,0.3,1,2,0.5,3,3,1.0,0,5,5,12,4,2,1,0,3,3,10,23,39.0,1,0,34.0,1.0,1.0,1.0,1.0,1591.0,1744.0,1182.0,2956.0,966.0,1704.0,551.0,694.0,1005.0,1.0,2112.0,651.0,1096.0,13.0,166.0,323.0,419.0,1.0,3120.0,816.0,1577.0,67.0,402.0,1.0,8.0,546.0,1,27:37,menstrual,4,1.15,0.95,0.9632107023411371,FADE_MENSTRUAL
