projection_id,player_id,game_id,team,stat_type,line_score,start_time,updated_at,status,odds_type,is_live,is_promo
5212665,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Cards,0.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:06-04:00,pre_game,demon,False,False
5212669,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Goals,0.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:14-04:00,pre_game,demon,False,False
5212668,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Goal + Assist,0.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:13-04:00,pre_game,demon,False,False
5202945,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Shots On Target,0.5,2025-06-05T15:00:00-04:00,2025-06-03T16:18:58-04:00,pre_game,standard,False,False
5212666,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Fouls,0.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:06-04:00,pre_game,goblin,False,False
5212667,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Fouls,1.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:06-04:00,pre_game,demon,False,False
5212671,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Shots,3.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:00-04:00,pre_game,demon,False,False
5212675,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Tackles,2.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:06-04:00,pre_game,demon,False,False
5212672,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Shots,2.5,2025-06-05T15:00:00-04:00,2025-06-03T17:15:06-04:00,pre_game,demon,False,False
5212720,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Goalie Saves,4.5,2025-06-05T15:00:00-04:00,2025-06-03T16:37:11-04:00,pre_game,demon,False,False
5203157,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Goalie Saves,3.0,2025-06-05T15:00:00-04:00,2025-06-03T16:18:58-04:00,pre_game,standard,False,False
5212719,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Goalie Saves,1.5,2025-06-05T15:00:00-04:00,2025-06-03T16:21:28-04:00,pre_game,goblin,False,False
5212658,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Offsides,0.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:05-04:00,pre_game,demon,False,False
5212656,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Goals,0.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:06-04:00,pre_game,demon,False,False
5212655,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Goal + Assist,0.5,2025-06-05T15:00:00-04:00,2025-06-03T18:58:48-04:00,pre_game,demon,False,False
5212660,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Shots,2.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:15-04:00,pre_game,demon,False,False
5211328,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Shots,1.5,2025-06-05T15:00:00-04:00,2025-06-03T16:18:58-04:00,pre_game,standard,False,False
5212663,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Tackles,1.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:06-04:00,pre_game,demon,False,False
5212653,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Cards,0.5,2025-06-05T15:00:00-04:00,2025-06-03T16:18:59-04:00,pre_game,demon,False,False
5212662,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Shots On Target,1.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:13-04:00,pre_game,demon,False,False
5212657,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Offsides,1.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:06-04:00,pre_game,demon,False,False
5212661,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Shots On Target,0.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:15-04:00,pre_game,goblin,False,False
5212659,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Shots,3.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:07-04:00,pre_game,demon,False,False
5212654,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Fouls,1.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:06-04:00,pre_game,demon,False,False
5212894,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Goalie Saves,1.5,2025-06-05T15:00:00-04:00,2025-06-03T16:28:08-04:00,pre_game,goblin,False,False
5212895,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Goalie Saves,4.5,2025-06-05T15:00:00-04:00,2025-06-03T16:33:34-04:00,pre_game,demon,False,False
5212893,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Cards,0.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:16-04:00,pre_game,demon,False,False
5203158,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Goalie Saves,3.0,2025-06-05T15:00:00-04:00,2025-06-03T16:19:07-04:00,pre_game,standard,False,False
5212903,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Shots,3.5,2025-06-05T15:00:00-04:00,2025-06-03T16:40:04-04:00,pre_game,demon,False,False
5212902,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Shots,1.5,2025-06-05T15:00:00-04:00,2025-06-03T16:26:32-04:00,pre_game,goblin,False,False
5212904,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Shots On Target,0.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:20-04:00,pre_game,goblin,False,False
5212897,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Cards,0.5,2025-06-05T15:00:00-04:00,2025-06-03T20:38:09-04:00,pre_game,demon,False,False
5212898,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Fouls,1.5,2025-06-05T15:00:00-04:00,2025-06-03T16:21:09-04:00,pre_game,demon,False,False
5212905,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Shots On Target,1.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:21-04:00,pre_game,demon,False,False
5212896,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Assists,0.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:20-04:00,pre_game,demon,False,False
5212899,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Goal + Assist,0.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:19-04:00,pre_game,demon,False,False
5212907,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Tackles,1.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:17-04:00,pre_game,demon,False,False
5212906,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Tackles,0.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:17-04:00,pre_game,goblin,False,False
5212901,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Offsides,1.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:16-04:00,pre_game,demon,False,False
5212900,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Goals,0.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:19-04:00,pre_game,demon,False,False
5202958,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Shots,2.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:06-04:00,pre_game,standard,False,False
5212911,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Goal + Assist,0.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:17-04:00,pre_game,demon,False,False
5212910,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Fouls,2.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:17-04:00,pre_game,demon,False,False
5211329,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Shots,1.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:06-04:00,pre_game,standard,False,False
5212918,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Tackles,1.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:22-04:00,pre_game,demon,False,False
5212915,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Shots,3.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:20-04:00,pre_game,demon,False,False
5212909,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Fouls,3.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:17-04:00,pre_game,demon,False,False
5212908,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Cards,0.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:17-04:00,pre_game,demon,False,False
5212917,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Tackles,0.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:21-04:00,pre_game,goblin,False,False
5213854,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Shots On Target,0.5,2025-06-05T15:00:00-04:00,2025-06-03T20:23:56-04:00,pre_game,goblin,False,False
5212914,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Shots,0.5,2025-06-05T15:00:00-04:00,2025-06-03T17:03:19-04:00,pre_game,goblin,False,False
5212916,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Shots On Target,1.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:21-04:00,pre_game,demon,False,False
5213815,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Assists,0.5,2025-06-05T15:00:00-04:00,2025-06-03T17:43:19-04:00,pre_game,demon,False,False
5212912,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Goals,0.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:17-04:00,pre_game,demon,False,False
5212913,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Offsides,1.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:17-04:00,pre_game,demon,False,False
5202955,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Shots,3.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:23-04:00,pre_game,standard,False,False
5212834,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Fouls,0.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:12-04:00,pre_game,goblin,False,False
5212832,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Assists,0.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:21-04:00,pre_game,demon,False,False
5202947,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Shots On Target,1.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:23-04:00,pre_game,standard,False,False
5212833,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Cards,0.5,2025-06-05T15:00:00-04:00,2025-06-03T20:38:09-04:00,pre_game,demon,False,False
5212839,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Offsides,1.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:12-04:00,pre_game,demon,False,False
5212837,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Goals,0.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:07-04:00,pre_game,demon,False,False
5212836,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Goal + Assist,0.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:19-04:00,pre_game,demon,False,False
5212844,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Tackles,2.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:12-04:00,pre_game,demon,False,False
5212843,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Shots On Target,2.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:19-04:00,pre_game,demon,False,False
5212845,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Tackles,1.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:12-04:00,pre_game,demon,False,False
5212842,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Shots On Target,0.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:19-04:00,pre_game,goblin,False,False
5212838,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Offsides,0.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:21-04:00,pre_game,goblin,False,False
5212841,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Shots,5.5,2025-06-05T15:00:00-04:00,2025-06-03T16:28:15-04:00,pre_game,demon,False,False
5212835,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Fouls,1.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:12-04:00,pre_game,demon,False,False
5212840,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Shots,2.5,2025-06-05T15:00:00-04:00,2025-06-03T16:20:25-04:00,pre_game,goblin,False,False
5212872,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Offsides,1.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:14-04:00,pre_game,demon,False,False
5212868,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Fouls,0.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:14-04:00,pre_game,goblin,False,False
5212870,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Goal + Assist,0.5,2025-06-05T15:00:00-04:00,2025-06-03T18:04:26-04:00,pre_game,demon,False,False
5212871,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Goals,0.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:19-04:00,pre_game,demon,False,False
5212869,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Fouls,1.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:14-04:00,pre_game,demon,False,False
5212867,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Cards,0.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:12-04:00,pre_game,demon,False,False
5212874,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Shots,3.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:21-04:00,pre_game,demon,False,False
5212878,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Tackles,1.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:15-04:00,pre_game,demon,False,False
5212875,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Shots,2.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:20-04:00,pre_game,demon,False,False
5202948,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Shots On Target,0.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:06-04:00,pre_game,standard,False,False
5212873,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Shots,1.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:14-04:00,pre_game,goblin,False,False
5212877,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Tackles,0.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:15-04:00,pre_game,goblin,False,False
5212866,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Assists,0.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:20-04:00,pre_game,demon,False,False
5212876,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Shots On Target,1.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:14-04:00,pre_game,demon,False,False
5212788,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Goal + Assist,0.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:08-04:00,pre_game,demon,False,False
5212791,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Shots On Target,0.5,2025-06-05T15:00:00-04:00,2025-06-03T19:34:21-04:00,pre_game,demon,False,False
5212786,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Fouls,2.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:08-04:00,pre_game,demon,False,False
5212793,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Tackles,4.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:07-04:00,pre_game,demon,False,False
5202963,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Tackles,2.0,2025-06-05T15:00:00-04:00,2025-06-03T16:19:07-04:00,pre_game,standard,False,False
5212789,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Shots,0.5,2025-06-05T15:00:00-04:00,2025-06-03T16:36:46-04:00,pre_game,goblin,False,False
5212785,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Fouls,0.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:20-04:00,pre_game,goblin,False,False
5212792,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Tackles,1.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:23-04:00,pre_game,goblin,False,False
5203154,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Passes Attempted,50.5,2025-06-05T15:00:00-04:00,2025-06-03T20:49:39-04:00,pre_game,standard,False,False
5212790,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Shots,1.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:22-04:00,pre_game,demon,False,False
5212787,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Fouls,1.5,2025-06-05T15:00:00-04:00,2025-06-03T16:21:09-04:00,pre_game,demon,False,False
5212794,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Tackles,3.5,2025-06-05T15:00:00-04:00,2025-06-03T16:41:37-04:00,pre_game,demon,False,False
5212784,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Cards,0.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:21-04:00,pre_game,demon,False,False
5212829,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Shots On Target,0.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:07-04:00,pre_game,demon,False,False
5212830,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Tackles,3.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:11-04:00,pre_game,demon,False,False
5212828,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Shots,0.5,2025-06-05T15:00:00-04:00,2025-06-03T20:21:10-04:00,pre_game,demon,False,False
5203155,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Passes Attempted,49.5,2025-06-05T15:00:00-04:00,2025-06-03T21:17:20-04:00,pre_game,standard,False,False
5212825,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Cards,0.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:11-04:00,pre_game,demon,False,False
5212826,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Fouls,0.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:11-04:00,pre_game,goblin,False,False
5212831,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Tackles,2.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:11-04:00,pre_game,demon,False,False
5212827,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Fouls,1.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:11-04:00,pre_game,demon,False,False
5212603,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Tackles,2.5,2025-06-05T15:00:00-04:00,2025-06-03T17:06:40-04:00,pre_game,demon,False,False
5212597,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Offsides,0.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:03-04:00,pre_game,demon,False,False
5212596,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Goal + Assist,0.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:03-04:00,pre_game,demon,False,False
5212601,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Shots On Target,0.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:03-04:00,pre_game,demon,False,False
5212593,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Assists,0.5,2025-06-05T15:00:00-04:00,2025-06-03T16:18:59-04:00,pre_game,demon,False,False
5212598,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Shots,0.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:15-04:00,pre_game,goblin,False,False
5212594,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Cards,0.5,2025-06-05T15:00:00-04:00,2025-06-03T20:38:09-04:00,pre_game,demon,False,False
5212595,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Fouls,1.5,2025-06-05T15:00:00-04:00,2025-06-03T20:29:55-04:00,pre_game,goblin,False,False
5213866,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Goals,0.5,2025-06-05T15:00:00-04:00,2025-06-03T17:55:56-04:00,pre_game,demon,False,False
5212600,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Shots On Target,1.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:13-04:00,pre_game,demon,False,False
5212602,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Tackles,1.5,2025-06-05T15:00:00-04:00,2025-06-03T19:51:46-04:00,pre_game,goblin,False,False
5212599,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Shots,1.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:16-04:00,pre_game,demon,False,False
5212641,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Goal + Assist,0.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:05-04:00,pre_game,demon,False,False
5212644,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Offsides,0.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:04-04:00,pre_game,demon,False,False
5212639,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Cards,0.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:05-04:00,pre_game,demon,False,False
5212640,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Fouls,2.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:05-04:00,pre_game,demon,False,False
5212650,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Tackles,0.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:05-04:00,pre_game,goblin,False,False
5212643,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Offsides,1.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:05-04:00,pre_game,demon,False,False
5212652,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Tackles,1.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:05-04:00,pre_game,demon,False,False
5212645,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Shots,0.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:15-04:00,pre_game,goblin,False,False
5212649,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Shots On Target,0.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:15-04:00,pre_game,demon,False,False
5212646,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Shots,2.5,2025-06-05T15:00:00-04:00,2025-06-03T19:03:33-04:00,pre_game,demon,False,False
5212647,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Shots,1.5,2025-06-05T15:00:00-04:00,2025-06-03T20:21:11-04:00,pre_game,demon,False,False
5212642,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Goals,0.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:05-04:00,pre_game,demon,False,False
5212648,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Shots On Target,1.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:15-04:00,pre_game,demon,False,False
5212638,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Assists,0.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:05-04:00,pre_game,demon,False,False
5212651,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Tackles,2.5,2025-06-05T15:00:00-04:00,2025-06-03T18:19:11-04:00,pre_game,demon,False,False
5212714,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Shots,0.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:08-04:00,pre_game,demon,False,False
5212712,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Fouls,2.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:08-04:00,pre_game,demon,False,False
5212710,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Cards,0.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:08-04:00,pre_game,demon,False,False
5212715,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Shots On Target,0.5,2025-06-05T15:00:00-04:00,2025-06-03T16:18:59-04:00,pre_game,demon,False,False
5212718,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Tackles,1.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:09-04:00,pre_game,demon,False,False
5212716,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Tackles,0.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:12-04:00,pre_game,goblin,False,False
5203152,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Passes Attempted,66.5,2025-06-05T15:00:00-04:00,2025-06-03T18:48:11-04:00,pre_game,standard,False,False
5212713,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Fouls,1.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:00-04:00,pre_game,demon,False,False
5212717,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Tackles,2.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:09-04:00,pre_game,demon,False,False
5212711,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Fouls,0.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:00-04:00,pre_game,goblin,False,False
5212616,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Shots On Target,1.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:01-04:00,pre_game,demon,False,False
5212617,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Tackles,3.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:03-04:00,pre_game,demon,False,False
5212605,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Cards,0.5,2025-06-05T15:00:00-04:00,2025-06-03T20:38:09-04:00,pre_game,demon,False,False
5212604,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Assists,0.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:13-04:00,pre_game,demon,False,False
5212613,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Shots,4.5,2025-06-05T15:00:00-04:00,2025-06-03T16:22:22-04:00,pre_game,demon,False,False
5212611,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Offsides,0.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:03-04:00,pre_game,demon,False,False
5212609,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Goal + Assist,0.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:12-04:00,pre_game,demon,False,False
5212610,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Goals,0.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:12-04:00,pre_game,demon,False,False
5203149,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Passes Attempted,33.5,2025-06-05T15:00:00-04:00,2025-06-03T21:17:25-04:00,pre_game,standard,False,False
5212614,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Shots On Target,0.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:12-04:00,pre_game,goblin,False,False
5202952,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Shots,3.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:16-04:00,pre_game,standard,False,False
5212606,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Fouls,0.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:03-04:00,pre_game,goblin,False,False
5212607,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Fouls,2.5,2025-06-05T15:00:00-04:00,2025-06-03T16:19:03-04:00,pre_game,demon,False,False
5212612,,SCR_game_tgvtfG4PuzStiElcOGS456KS,,Shots,1.5,2025-06-05T15:00:00-04:00,2025-06-03T16:20:25-04:00,pre_game,goblin,False,False
